,photo_url,link,name,central_distance,sustainability,rating,comfort_rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,start_date,end_date,map_lat,map_lng,name,description
162,https://cf.bstatic.com/xdata/images/hotel/square600/46241368.webp?k=992998c7b9555212486f35d1bd52290bd985b0f205966ac3dbc5dbe898603a57&o=,https://www.booking.com/hotel/us/admiral.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=136020701_88754598_0_0_0&highlighted_blocks=136020701_88754598_0_0_0&matching_block_id=136020701_88754598_0_0_0&sr_pri_blocks=136020701_88754598_0_0_0__55695&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Admiral Hotel,0.7 km from center,Travel Sustainable Level 1,6.1,,145 reviews,Queen Room with Private Bathroom,1 queen bed,€ 511,€ 561,"Downtown San Francisco, San Francisco",2024-04-14,2024-04-21,37.78557698,-122.41500050,Admiral Hotel,"




Admiral Hotel offers accommodations in Downtown San Francisco. Union Square is just under half a mile from the property. Free Wi-Fi is available.

All rooms come with a private bathroom equipped with a shower and bathtub. Blue-colored accent walls and floor-to-ceiling windows brighten the room. A small desk and chair are included. Bed linens and towels are provided.

There is a 24-hour front desk at the property. Luggage storage, Fax and photocopying services are available.

San Francisco City Hall is half a mile from the property. San Francisco Airport is 12 miles away.




Distance in property description is calculated using © OpenStreetMap

Show me more



"
163,https://cf.bstatic.com/xdata/images/hotel/square600/34518607.webp?k=b02e9b2352faf859fafa4c4808350426bddf6ff3b55cf0b9e37e19189ef63aa5&o=,https://www.booking.com/hotel/us/drisco.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=164&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=18317510_94631726_2_1_0&highlighted_blocks=18317510_94631726_2_1_0&matching_block_id=18317510_94631726_2_1_0&sr_pri_blocks=18317510_94631726_2_1_0__417670&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Drisco,3.2 km from center,Travel Sustainable Level 2,9.5,Comfort 9.9,45 reviews,Double Room,1 king bed,"€ 3,831","€ 4,257","Pacific Heights, San Francisco",2024-04-14,2024-04-21,37.79220197,-122.44320497,Hotel Drisco,"




Get the celebrity treatment with world-class service at Hotel Drisco



Built in 1903, Hotel Drisco features Edwardian architecture. Atop Pacific Heights on Pacific Avenue, this luxurious San Francisco hotel is only 5 minutes' walk from Presidio National Park. Each guest room provides free WiFi.

Guest rooms at this hotel boast modern amenities such as a 42-inch flat-screen HDTV and a Blu-ray player. The private bathrooms feature luxury bath amenities and plush microfiber robes. Egyptian cotton sheets, goose down comforters and an adaptive sound sleep machine are provided.  Fresh espresso can be brewed with the in-room coffee machine. Guests can enjoy 24-hour room service.

Hotel Drisco features a free gourmet continental breakfast and free evening wine and cheese reception with fresh fruit and hot hors d'oeuvres. Guests will also appreciate free weekday car service to Union Square, the Financial District and Presidio businesses.

After a cup of coffee in the sitting room, visitors can enjoy a workout in the on-site fitness center or take advantage of free access to the nearby YMCA. With a 24-hour business center, guests at the Drisco Hotel can always be productive.

San Francisco’s vibrant Union Square is 2.8 mi away from Hotel Drisco.



Couples in particular like the location – they rated it 9.6 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
164,https://cf.bstatic.com/xdata/images/hotel/square600/506956393.webp?k=98d21d1a2980beadca79e16ab3307dd4a52e9beff5a8010f40eb6bee201065f1&o=,https://www.booking.com/hotel/us/best-western-americania.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=4746518_106964431_0_0_0&highlighted_blocks=4746518_106964431_0_0_0&matching_block_id=4746518_106964431_0_0_0&sr_pri_blocks=4746518_106964431_0_0_0__85007&from=searchresults#hotelTmpl,SoMa House,1 km from center,,6.1,,15 reviews,King Room,1 king bed,€ 780,"€ 1,321","Downtown San Francisco, San Francisco",2024-04-14,2024-04-21,37.77869050,-122.40988053,SoMa House,"




Located in San Francisco’s SoMa district, renowned for its museums, shops and gourmet restaurants, SoMa House blends retro-style furnishings with state-of-the-art amenities and services. Civic Center Plaza is 9 minutes’ walk away.

Free WiFi is included in each guest room at this hotel. A flat-screen TV and iPod docking station are also provided.

An outdoor swimming pool and sun deck are available for guest relaxation. A fitness center is also provided. Private parking is available with a surcharge on site.

Guests of the SoMa House can visit the War Memorial Opera House, 9 minutes’ drive away. SHN Orpheum Theater is 6 minutes’ walk away. Offering service to Union Square and San Francisco International Airport, Civic Center/UN Plaza BART Station is 4 minutes’ walk away.




Distance in property description is calculated using © OpenStreetMap

Show me more



"
165,https://cf.bstatic.com/xdata/images/hotel/square600/92360367.webp?k=5104997e778143947551b27ab56806c105b4681f64fafb55fec2aa5c26546ea6&o=,https://www.booking.com/hotel/us/warfield.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=217645005_124924871_0_2_0&highlighted_blocks=217645005_124924871_0_2_0&matching_block_id=217645005_124924871_0_2_0&sr_pri_blocks=217645005_124924871_0_2_0__57953&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Warfield Hotel,0.5 km from center,Travel Sustainable Level 2,5.9,,291 reviews,Queen Room with Shared Bathroom,1 queen bed,€ 532,€ 584,"Tenderloin, San Francisco",2024-04-14,2024-04-21,37.78356060,-122.41069500,Warfield Hotel,"




Located in San Francisco’s Tenderloin District, Warfield Hotel offers easy access to both the Warfield concert venue and the Golden Gate Theater, both just 984 feet away. Free WiFi is provided to guests.

Each room at this smoke free hotel features a mounted flat-screen TV, a microwave and a mini-refrigerator.  Ironing facilities are also included in each guest room.

You will find a 24-hour front desk at the property.  Coffee and pastries are provided each morning in the lobby.

San Francisco’s North Beach neighborhood and Coit Tower are 1.3 mi away. San Francisco International Airport is 11 mi from the property.  Shopping at the popular Westfield San Francisco Center is just 6 minutes’ walk away.




Distance in property description is calculated using © OpenStreetMap

Show me more



"
166,https://cf.bstatic.com/xdata/images/hotel/square600/34677982.webp?k=313d37f6a540cbe6627e3504d459c368d9e5efbba68a41e3c094014011bf64a0&o=,https://www.booking.com/hotel/us/stanyan-park-san-francisco.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=113250504_106633920_0_1_0&highlighted_blocks=113250504_106633920_0_1_0&matching_block_id=113250504_106633920_0_1_0&sr_pri_blocks=113250504_106633920_0_1_0__167518&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Stanyan Park Hotel,4.6 km from center,Travel Sustainable Level 1,8.3,Comfort 8.8,598 reviews,Standard Queen Room,1 queen bed,"€ 1,537",,"Haight-Ashbury, San Francisco",2024-04-14,2024-04-21,37.76813800,-122.45306860,Stanyan Park Hotel,"




You're eligible for a Genius discount at Stanyan Park Hotel! To save at this property, all you have to do is sign in.
Listed on the National Register of Historic Places, Stanyan Park Hotel offers Victorian-style rooms with free WiFi. It serves a daily expanded continental breakfast. Golden Gate Park is steps away.

A flat-screen TV, ironing facilities and an private bathroom with free toiletries and a hairdryer and provided in each room at this completely nonsmoking hotel. Each suite includes kitchen facilities.

A wine & cheese hour and evening tea service on weekday evenings is featured. A 24-hour reception greets guests of Stanyan Park Hotel. The property is handicapped accessible.

San Francisco’s lively Haight Street is just 1 minutes’ walk away from this hotel. San Francisco City Hall is 2.1 mi away and Union Square is 2.9 mi away. San Francisco International Airport is 11 mi away.



Couples in particular like the location – they rated it 9.4 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
167,https://cf.bstatic.com/xdata/images/hotel/square600/419433839.webp?k=c044859970848c235fe3a3189417be8e95ac3e81f98fcff4c342bf6ae8becdd9&o=,https://www.booking.com/hotel/us/travelodge-golden-gate.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=25636112_366932497_2_0_0&highlighted_blocks=25636112_366932497_2_0_0&matching_block_id=25636112_366932497_2_0_0&sr_pri_blocks=25636112_366932497_2_0_0__137719&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Motel 6 San Francisco CA Lombard Street,3 km from center,Travel Sustainable Level 1,5.2,,704 reviews,Quadruple Room - Disability Access - Non-Smoking,2 full beds,"€ 1,263",,"Marina District, San Francisco",2024-04-14,2024-04-21,37.79972188,-122.43834682,Motel 6 San Francisco CA Lombard Street,"




Located in the fashionable Marina District of San Francisco, this motel offers free parking and guest rooms with free WiFi. Fisherman's Wharf is less than 1.9 mi away.

Guest rooms at the Travel Inn are equipped with cable TV and a coffee machine with free coffee. This apartment is cooled by fresh air from open windows.

Travel Inn's staff can arrange airport shuttle services or sightseeing tours of San Francisco, Alcatraz and other Bay Area attractions.

Ghirardelli Square and Union Street shopping and dining are 1 mi from Travel Inn. The San Francisco Art Institute is 5 minutes' drive away.




Hotel chain/brand:
Motel6

Distance in property description is calculated using © OpenStreetMap

Show me more



"
168,https://cf.bstatic.com/xdata/images/hotel/square600/317433363.webp?k=6885a2ba06da32d316ff25d8bfeb56ef7bcfdf498def800bdcbe05ada12d4aff&o=,https://www.booking.com/hotel/us/the-metro.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=754509104_332155534_0_0_0&highlighted_blocks=754509104_332155534_0_0_0&matching_block_id=754509104_332155534_0_0_0&sr_pri_blocks=754509104_332155534_0_0_0__175601&from=searchresults#hotelTmpl,The Metro Hotel,3.1 km from center,,8.2,Comfort 8.8,102 reviews,Standard Double,1 full bed,"€ 1,611",,"Haight-Ashbury, San Francisco",2024-04-14,2024-04-21,37.77248700,-122.43755600,The Metro Hotel,"




Conveniently located in the Haight-Ashbury district of San Francisco, The Metro Hotel is located a 18-minute walk from University of San Francisco, 1.6 miles from San Francisco City Hall and 2.7 miles from Moscone Center. Featuring a garden, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. The hotel features family rooms.

Guest rooms in the hotel are equipped with a flat-screen TV and a hairdryer.

Languages spoken at the reception include English, Spanish and French.

Union Square is 2.8 miles from The Metro Hotel, while Ghirardelli Square is 3.4 miles away. The nearest airport is San Francisco International Airport, 12 miles from the accommodation.



Couples in particular like the location – they rated it 9.4 for a two-person trip.



Hotel chain/brand:
Life House

Distance in property description is calculated using © OpenStreetMap

Show me more



"
169,https://cf.bstatic.com/xdata/images/hotel/square600/168073927.webp?k=2cc60f6e5497ca9704f87dbf6f21e80e23bc9dd63f6c910560fb7d4810cf9d2f&o=,https://www.booking.com/hotel/us/signature-san-francisco.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=382551802_357556627_2_0_0&highlighted_blocks=382551802_357556627_2_0_0&matching_block_id=382551802_357556627_2_0_0&sr_pri_blocks=382551802_357556627_2_0_0__240427&from=searchresults#hotelTmpl,Signature San Francisco,1.2 km from center,,7.0,,573 reviews,Double Room,1 full bed,"€ 2,205",,"Downtown San Francisco, San Francisco",2024-04-14,2024-04-21,37.77735000,-122.40827800,Signature San Francisco,"




Ideally set in the center of San Francisco, Signature San Francisco has air-conditioned rooms with free WiFi, private parking and room service. The property is around a 13-minute walk from Moscone Center, one mile from Union Square and 1.9 miles from Oracle Park. The property is non-smoking throughout and is located a 13-minute walk from San Francisco City Hall.

The rooms in the inn are equipped with a flat-screen TV with satellite channels. At Signature San Francisco, rooms are equipped with a private bathroom with free toiletries and a hairdryer.

Speaking English and Spanish, staff are willing to help at any time of the day at the reception.

Ghirardelli Square is 2.6 miles from the accommodation, while University of San Francisco is 2.6 miles from the property. The nearest airport is San Francisco International Airport, 12 miles from Signature San Francisco.




Hotel chain/brand:
Signature Hotels

Distance in property description is calculated using © OpenStreetMap

Show me more



"
170,https://cf.bstatic.com/xdata/images/hotel/square600/519065964.webp?k=1baaa77057160a439366c69cddc747ac88f328d54adfcf19f6dd5024c28c5859&o=,https://www.booking.com/hotel/us/relaxing-stay-at-executive-san-francisco.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=1135417301_386189962_2_1_0&highlighted_blocks=1135417301_386189962_2_1_0&matching_block_id=1135417301_386189962_2_1_0&sr_pri_blocks=1135417301_386189962_2_1_0__189054&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Relaxing Stay at Executive Hotel San Francisco,300 m from center,Travel Sustainable Level 3,,,,Deluxe Double Room,2 twin beds,"€ 1,734","€ 2,367","Nob Hill, San Francisco",2024-04-14,2024-04-21,37.79036640,-122.40810580,Relaxing Stay at Executive Hotel San Francisco,"




Relaxing Stay at Executive Hotel San Francisco is a sustainable condo hotel in San Francisco, a 16-minute walk from Moscone Center. This property encourages guests to embrace nature with its eco-friendly arrangements. Among the facilities at this property are a 24-hour front desk and an elevator, along with free Wifi throughout the property. The property is a 5-minute walk from Union Square and within 500 yards of the city center.

The air-conditioned unit at the property features a bath and a dressing room. This condo hotel is allergy-free and non-smoking.

The condo hotel offers a buffet or American breakfast. There is a coffee shop, bar, and lounge. Dining options are available close to Relaxing Stay at Executive Hotel San Francisco.

An indoor play area is also available for guests at the accommodation.

Coit Tower is 1.1 miles from Relaxing Stay at Executive Hotel San Francisco, while Oracle Park is 1.7 miles away. The nearest airport is San Francisco International Airport, 13 miles from the condo hotel.




Distance in property description is calculated using © OpenStreetMap

Show me more



"
171,https://cf.bstatic.com/xdata/images/hotel/square600/215967321.webp?k=a06ba89d24a70913b2ec7bab0ea94141e13fe3d68b95f537cab0aa379164004e&o=,https://www.booking.com/hotel/us/mansion-on-sutter.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=172&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=438895308_131411889_2_0_0&highlighted_blocks=438895308_131411889_2_0_0&matching_block_id=438895308_131411889_2_0_0&sr_pri_blocks=438895308_131411889_2_0_0__317904&from=searchresults#hotelTmpl,Mansion on Sutter,1.4 km from center,,9.1,Comfort 9.6,84 reviews,Deluxe Double Room,1 twin bed,"€ 2,916",,San Francisco,2024-04-14,2024-04-21,37.78707800,-122.42385300,Mansion on Sutter,"




Mansion on Sutter is located in San Francisco, a 15-minute walk from San Francisco City Hall and one mile from Union Square. The property is around 1.8 miles from Moscone Center, 1.9 miles from Ghirardelli Square and 2.2 miles from University of San Francisco. Free WiFi is available and private parking can be arranged at an extra charge.

The rooms at the hotel come with air conditioning, a seating area, a flat-screen TV with satellite channels, a safety deposit box and a private bathroom with a shower, free toiletries and a hairdryer. At Mansion on Sutter rooms contain bed linen and towels.

A gym, business center and ironing facilities are available at the accommodation. Staff speak English and Spanish at the reception.

Coit Tower is 2.5 miles from Mansion on Sutter, while Alcatraz is 2.6 miles from the property. The nearest airport is San Francisco International Airport, 12 miles from the hotel.



Couples in particular like the location – they rated it 9.0 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
172,https://cf.bstatic.com/xdata/images/hotel/square600/23123507.webp?k=7f812580b52486039391b8e69b3099a83010a0415153563eeb808d8669fbf7eb&o=,https://www.booking.com/hotel/us/university-club-of-san-fransico.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=173&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=27546901_350448375_0_1_0&highlighted_blocks=27546901_350448375_0_1_0&matching_block_id=27546901_350448375_0_1_0&sr_pri_blocks=27546901_350448375_0_1_0__144400&from=searchresults#hotelTmpl,University Club of San Francisco,0.5 km from center,,7.9,Comfort 8.6,192 reviews,Standard Queen Room,1 queen bed,"€ 1,325","€ 1,456","Nob Hill, San Francisco",2024-04-14,2024-04-21,37.79235458,-122.40911074,University Club of San Francisco,"




You're eligible for a Genius discount at University Club of San Francisco! To save at this property, all you have to do is sign in.
Located in downtown San Francisco, this hotel is 4.3 mi away from the famous Golden Gate Bridge. University Club of San Francisco features multiple squash courts and rooms with free WiFi.

Each comfortable room is furnished with a flat-screen TV and a coffee machine. Convenient room amenities include a hairdryer, telephone and ironing facilities. Standing and ceiling fans are provided in each overnight guest room.

San Francisco’s University Club is a private hotel that welcomes guests to experience the formal dining of the University Club restaurant, open for lunch and dinner. The hotel bar serves a variety of wine and casual dinners.

Guests of University Club can work out in the gym or relax in the sauna. The hotel has a library and meeting rooms as well.

San Francisco International Airport is 14 mi away from University Club of San Francisco. Fisherman’s Wharf is 6 minutes' drive away.



Couples in particular like the location – they rated it 9.5 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
173,https://cf.bstatic.com/xdata/images/hotel/square600/132872485.webp?k=e580e1acbba33d4bad47225630665181b82b431cb29d8e0dc920ad064ea1035c&o=,https://www.booking.com/hotel/us/layne-san-francisco.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=174&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=5607805_113644783_0_0_0&highlighted_blocks=5607805_113644783_0_0_0&matching_block_id=5607805_113644783_0_0_0&sr_pri_blocks=5607805_113644783_0_0_0__64146&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Layne Hotel,0.5 km from center,Travel Sustainable Level 2,7.9,Comfort 8.1,144 reviews,Double Room with Shared Bath,1 full bed,€ 588,€ 647,"Union Square, San Francisco",2024-04-14,2024-04-21,37.78635699,-122.41335601,Layne Hotel,"




You're eligible for a Genius discount at Layne Hotel! To save at this property, all you have to do is sign in.
Located 5 minute walk from San Francisco’s lively Union Square District, Layne Hotel features guest rooms with cable TV. Offering service to San Francisco International Airport, BART Powell Street Station is 10 minutes’ walk away.

Guest rooms at this hotel include a ironing facilities and a private bathroom with a hairdryer.

USB ports in all our Private Bathroom Rooms near the bed.

The Warfield rock concert venue is 10 minutes’ walk from Layne Hotel.  The Curran and A.C.T. Geary Theater in San Francisco’s Theater District are both 5 minutes’ walk away.



Couples in particular like the location – they rated it 8.2 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
174,https://cf.bstatic.com/xdata/images/hotel/square600/454251715.webp?k=400e8e5da54321f9f69c8ed3036ff966402db787b8a3d9134e7b8ab90ecb6ffe&o=,https://www.booking.com/hotel/us/triton.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248917&all_sr_blocks=18098002_91911198_2_1_0&highlighted_blocks=18098002_91911198_2_1_0&matching_block_id=18098002_91911198_2_1_0&sr_pri_blocks=18098002_91911198_2_1_0__147225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Triton,350 m from center,Travel Sustainable Level 2,8.2,Comfort 8.7,463 reviews,Queen Room,1 queen bed,"€ 1,351",,"Union Square, San Francisco",2024-04-14,2024-04-21,37.79034731,-122.40545020,Hotel Triton,"




You're eligible for a Genius discount at Hotel Triton! To save at this property, all you have to do is sign in.
Hotel Triton is an artistic vision brought to life. Created from the imaginations of San Francisco artists, the Hotel Triton is a colorful and ever-current showcase of Bay Area pop culture. Conveniently located adjacent to the Chinatown gates and walking-distance to Union Square, Hotel Triton is the perfect home base for San Francisco's top activites and attractions.

Location meets value at this boutique hotel. Amenities include WiFi, welcome sweet treats, freshly brewed coffee & tea with gourmet biscotti, wine receptions, fruit infused water, fitness center, and a selection of on-site dining options (amenities based on availability and subject to change).



Couples in particular like the location – they rated it 9.2 for a two-person trip.



Distance in property description is calculated using © OpenStreetMap

Show me more



"
175,https://cf.bstatic.com/xdata/images/hotel/square600/466188987.webp?k=2e1449c66eafe0178770c04553d61be567426eb3325c1b14e9af87a2db2a3982&o=,https://www.booking.com/hotel/us/san-francisco-inn.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AueUza0GwAIB0gIkZTg1N2U1NTQtNzUwMi00MzIyLWIzZDktMWJiOWU0MmZhNjM22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-04-14&checkout=2024-04-21&dest_id=20015732&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=176&sr_order=popularity&nflt=ht_id%3D204&srpvid=d6092a4c1e5b00a2&srepoch=1706248923&all_sr_blocks=1019756801_374386051_2_0_0&highlighted_blocks=1019756801_374386051_2_0_0&matching_block_id=1019756801_374386051_2_0_0&sr_pri_blocks=1019756801_374386051_2_0_0__94883&from=searchresults#hotelTmpl,San Francisco Inn,1.7 km from center,,6.3,,128 reviews,Deluxe Double Room,2 queen beds,€ 870,,"South of Market (SOMA), San Francisco",2024-04-14,2024-04-21,37.77295600,-122.41017800,San Francisco Inn,"




Located in San Francisco, a 16-minute walk from San Francisco City Hall, San Francisco Inn has accommodations with free WiFi and free private parking. This 2-star hotel offers a 24-hour front desk. Moscone Center is 1.1 miles from the hotel and Union Square is 1.8 miles away.

All guest rooms come with air conditioning, a TV with cable channels, a fridge, a coffee machine, a shower, free toiletries and a closet. All rooms feature a private bathroom, a hairdryer and bed linen.

Oracle Park is 1.8 miles from the hotel, while University of San Francisco is 2.6 miles from the property. The nearest airport is San Francisco International Airport, 11 miles from San Francisco Inn.




Distance in property description is calculated using © OpenStreetMap

Show me more



"
